donor_id,date,volunteer_ids,recipient_ids,part_food_types,part_weights,transport,scale
3,2/20/2014,349,42,Produce,0,Bike,
3,2/21/2014,31,14,Produce,160,Car,
27,2/21/2014,695,20,Baked Goods,28,Bike,
175,2/21/2014,604,15,Produce:Baked Goods,0.0:,Bike,
1,2/21/2014,416,14,Produce,120,Bike,
2,2/21/2014,563,15,Produce:Baked Goods,0.0:,Bike,
25,2/21/2014,531,22,Baked Goods,2,Bike,
4,2/21/2014,279,20,Produce,130,Bike,
69,2/21/2014,279,20,Baked Goods,20,,
175,2/21/2014,358,5,Produce:Baked Goods,0.0:0.0,Bike,
74,2/21/2014,458,12,Produce,50,Bike,
2,2/21/2014,569,15,Produce,0,Bike,
6,2/22/2014,699,28,Produce:Baked Goods,60.0:70.0,Bike,
24,2/22/2014,699,28,Fresh Prepared Food,2,Bike,
175,2/22/2014,358,20,Produce:Baked Goods,0.0:0.0,Bike,
3,2/22/2014,101,29,Produce,40,Bike,
175,2/22/2014,569,18,Baked Goods:,0.0:,Bike,
25,2/22/2014,508,155,Baked Goods,2,Bike,
2,2/22/2014,699,29,Produce,0,Bike,
76,2/22/2014,730,71,Frozen Prepared Food,12,Bike,
72,2/22/2014,593,8,Produce:Baked Goods,500.0:25.0,Car,
1,2/22/2014,302,,Produce:Baked Goods,150.0:10.0,Car,
74,2/22/2014,674,186,Produce,25,Car,Guesstimate
4,2/22/2014,297,22,Produce,50,Bike,
74,2/23/2014,674,186,Produce,25,Car,Guesstimate
3,2/23/2014,68,9,Produce,85,Car,
6,2/23/2014,418,,Produce,200,Bike,
2,2/23/2014,65,12,Produce,0,Bike,
175,2/23/2014,725,41,Produce:Baked Goods,25.0:5.0,Bike,
25,2/23/2014,616,11,Baked Goods,3,Bike,
72,2/23/2014,486,18,Produce:Baked Goods,100.0:600.0,Car,
4,2/23/2014,148,20,Produce,77,Bike,
1,2/23/2014,163,8,Produce:Baked Goods:Fresh Prepared Food,300.0:5.0:10.0,Bike,
175,2/23/2014,611,20,Baked Goods:,0.0:,Bike,
25,2/24/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,2/24/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
6,2/24/2014,275,28,Produce:Baked Goods:,80.0:0.0:4.0,Bike,
2,2/24/2014,302,15,Produce,0,,
74,2/24/2014,211,15,Produce,67,Car,
4,2/24/2014,332,11,Baked Goods:Fresh Prepared Food:Fresh Prepared Food,10.0:5.0:5.0,Bike,
6,2/24/2014,711,61,Baked Goods,40,Bike,
175,2/24/2014,289,5,Produce:Baked Goods,20.0:40.0,Bike,
175,2/24/2014,416,100,Produce:Baked Goods,30.0:60.0,Bike,
1,2/24/2014,658,14,Produce:Baked Goods,20.0:10.0,Bike,
1,2/25/2014,699,14,Produce:Baked Goods:Dairy,180.0:7.0:15.0,Bike,
72,2/25/2014,551,44,Produce:Baked Goods:Frozen Prepared Food,150.0:40.0:10.0,Bike,
6,2/25/2014,666,15,Produce:Baked Goods,0.0:0.0,Bike,
3,2/25/2014,302,14,Produce,123,Car,
2,2/25/2014,3,35,Produce,0,Bike,
4,2/25/2014,264,10,Produce:Baked Goods,45.0:5.0,Bike,
74,2/25/2014,554,15,Produce,10,Bike,
175,2/25/2014,42,15,Baked Goods:,113.0:,Bike,
175,2/25/2014,718,7,Produce:Baked Goods,30.0:20.0,Bike,
76,2/25/2014,730,71,Frozen Prepared Food,0,Bike,
1,2/26/2014,139,14,Produce:Baked Goods,90.0:15.0,Car,Guesstimate
3,2/26/2014,52,14,Produce,103,Bike,
4,2/26/2014,728,37,Produce,26,Car,
2,2/26/2014,116,7,Produce,0,Bike,
175,2/26/2014,358,5,Produce:Produce,:40.0,Bike,
175,2/26/2014,613,15,Produce:Baked Goods,30.0:160.0,Bike,
43,2/26/2014,595,28,Frozen Prepared Food,125,Bike,
6,2/26/2014,416,7,Produce:Baked Goods,20.0:60.0,Bike,
74,2/26/2014,613,15,,0,Bike,
25,2/26/2014,710,39,Baked Goods,10,Car,
69,2/26/2014,710,39,Produce,10,Car,
175,2/27/2014,727,193,Produce:Baked Goods,45.0:180.0,Car,Guesstimate
4,2/27/2014,,10,Produce:Baked Goods,10.0:10.0,Bike,
1,2/27/2014,58,187,Produce:Baked Goods,150.0:20.0,Bike,
27,2/27/2014,708,18,Baked Goods,10,Foot,
2,2/27/2014,302,28,Produce,0,Bike,
6,2/27/2014,116,7,Produce:Baked Goods,35.0:40.0,Bike,
74,2/27/2014,687,63,Produce,70,Bike,
3,2/27/2014,418,42,Produce,150,Bike,
72,2/27/2014,581,15,Produce:Baked Goods,0.0:0.0,,
3,2/28/2014,31,14,Produce,0,Bike,Floor Scale
6,2/28/2014,448,15,Produce,40,Bike,
175,2/28/2014,604,15,Produce:Baked Goods,:0.0,Bike,
25,2/28/2014,531,22,Baked Goods,2,Bike,
69,2/28/2014,279,20,Fresh Prepared Food,0,Bike,
4,2/28/2014,279,20,Produce:Baked Goods,15.0:9.0,Bike,
175,2/28/2014,358,5,Produce:Baked Goods,20.0:60.0,Bike,
6,2/28/2014,569,71,Produce:Baked Goods,75.0:50.0,Bike,
1,2/28/2014,658,14,Produce:Baked Goods:Frozen Prepared Food:Fresh Prepared Food:Dairy,120.0:40.0:5.0:50.0:30.0,Bike,
74,2/28/2014,458,12,Produce,7,Bike,
27,2/28/2014,695,20,Baked Goods,18,Bike,
6,3/1/2014,691,28,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
74,3/1/2014,674,186,Produce,25,Car,Guesstimate
24,3/1/2014,691,28,Fresh Prepared Food,0,Bike,Guesstimate
72,3/1/2014,62,8,Produce:Baked Goods,180.0:40.0,Car,
3,3/1/2014,101,29,Produce,82,Bike,
1,3/1/2014,744,,Produce:Baked Goods,200.0:20.0,Bike,
175,3/1/2014,745,18,Produce:Baked Goods,0.0:0.0,Bike,
25,3/1/2014,508,155,Baked Goods,25,Car,
76,3/1/2014,730,71,Frozen Prepared Food,15,Foot,
175,3/1/2014,65,20,Produce:Baked Goods,:60.0,Bike,
4,3/1/2014,297,22,Produce,39,Car,
2,3/1/2014,13,29,Produce,0,Bike,
74,3/2/2014,674,186,Produce,34,Car,Guesstimate
3,3/2/2014,52,9,Produce,28,Bike,
175,3/2/2014,725,41,Produce:Baked Goods,0.0:0.0,Bike,
6,3/2/2014,657,18,Produce:Baked Goods:,50.0:70.0:10.0,Car,
25,3/2/2014,616,11,Baked Goods,1,Bike,
175,3/2/2014,68,20,Produce:Baked Goods,75.0:,Car,Guesstimate
2,3/2/2014,736,12,Produce:Baked Goods,0.0:0.0,Bike,
1,3/2/2014,260,8,Produce:Baked Goods,200.0:,Car,
4,3/2/2014,148,20,Produce,33,Bike,
72,3/2/2014,486,18,Produce:Baked Goods,0.0:0.0,,
25,3/3/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,3/3/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
6,3/3/2014,416,61,Baked Goods:Dairy,20.0:80.0,Bike,
74,3/3/2014,129,15,Produce,102,Bike,
2,3/3/2014,349,15,Produce,0,Foot,
175,3/3/2014,289,5,Produce:Baked Goods,20.0:40.0,Bike,
1,3/3/2014,658,14,Produce:Baked Goods:Dairy,74.0:27.0:33.0,Bike,
4,3/3/2014,332,11,Produce:Baked Goods:Baked Goods:Fresh Prepared Food:Fresh Prepared Food,36.0:20.0:20.0:25.0:25.0,Bike,
175,3/3/2014,588,100,Baked Goods:,0.0:,Car,
6,3/3/2014,30,28,Produce:Baked Goods,65.0:40.0,Bike,
3,3/4/2014,163,14,Produce,10,Bike,
72,3/4/2014,551,44,Produce:Baked Goods:Fresh Prepared Food,175.0:30.0:50.0,Bike,
175,3/4/2014,42,15,Produce:Baked Goods,25.0:86.0,Bike,
4,3/4/2014,264,10,Produce,0,Bike,
175,3/4/2014,718,7,Produce:Baked Goods,70.0:40.0,Bike,
2,3/4/2014,3,35,Produce,0,Bike,
74,3/4/2014,554,15,Produce,31,Bike,
6,3/4/2014,666,15,Produce:Baked Goods,0.0:0.0,Bike,
1,3/5/2014,418,14,Produce:Baked Goods,0.0:0.0,,
6,3/5/2014,416,7,Produce:Baked Goods,0.0:0.0,Bike,
3,3/5/2014,52,14,Produce,192,Car,
25,3/5/2014,710,39,Baked Goods,15,Bike,
69,3/5/2014,710,39,Produce,0,Bike,
74,3/5/2014,613,15,,418,Bike,
43,3/5/2014,595,28,Frozen Prepared Food,0,Bike,
4,3/5/2014,728,37,Produce,20,Bike,
175,3/5/2014,613,15,Baked Goods:,123.0:,Bike,
175,3/5/2014,358,5,Produce:Baked Goods,:80.0,Bike,
2,3/5/2014,116,7,Produce,0,Bike,
175,3/6/2014,727,193,Produce:Baked Goods,120.0:220.0,Car,Guesstimate
74,3/6/2014,687,63,Produce,200,Bike,
4,3/6/2014,289,10,Produce,15,Foot,
2,3/6/2014,302,28,Produce:Baked Goods,0.0:0.0,Bike,
3,3/6/2014,302,42,Produce:Baked Goods,115.0:17.0,Car,
27,3/6/2014,708,18,Baked Goods,9,Foot,
1,3/6/2014,58,187,Produce:Baked Goods,75.0:20.0,Bike,
6,3/6/2014,13,7,Produce:Baked Goods,65.0:0.0,Bike,
72,3/6/2014,581,15,Produce:Baked Goods,0.0:0.0,,
25,3/7/2014,531,22,Baked Goods,2,Bike,Guesstimate
4,3/7/2014,279,20,Produce,71,Bike,
69,3/7/2014,279,20,Baked Goods,7,Bike,
175,3/7/2014,604,15,Produce:Produce,15.0:5.0,Car,
27,3/7/2014,695,20,Baked Goods,27,Car,
2,3/7/2014,302,15,Produce,0,Bike,
3,3/7/2014,31,14,Produce,92,Bike,
175,3/7/2014,358,5,Produce:Baked Goods,15.0:60.0,Bike,
6,3/7/2014,569,71,Baked Goods:,0.0:,Bike,
74,3/7/2014,458,12,Produce,45,Bike,
6,3/8/2014,691,28,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
74,3/8/2014,674,186,Produce,34,Car,Bathroom Scale
24,3/8/2014,691,28,Fresh Prepared Food,0,Bike,Guesstimate
1,3/8/2014,744,,Produce:Baked Goods,50.0:50.0,Bike,Guesstimate
175,3/8/2014,758,20,Produce:Baked Goods,5.0:200.0,Bike,
76,3/8/2014,730,71,Frozen Prepared Food,0,Bike,
25,3/8/2014,508,155,Baked Goods,1,Bike,
2,3/8/2014,302,29,Produce,0,Bike,
175,3/8/2014,745,18,Produce:Baked Goods,0.0:0.0,Bike,
3,3/8/2014,101,29,Produce,110,Car,
72,3/8/2014,593,8,Produce:Baked Goods,520.0:,Car,
4,3/8/2014,537,22,Produce,32,Bike,
2,3/9/2014,736,12,Produce,0,Bike,Guesstimate
74,3/9/2014,674,186,Produce,34,Car,Bathroom Scale
25,3/9/2014,616,11,Baked Goods,6,Foot,
72,3/9/2014,486,18,Produce:Baked Goods,600.0:200.0,Car,
3,3/9/2014,52,9,Produce,187,Bike,
1,3/9/2014,260,8,Produce:Baked Goods:Dairy,250.0:40.0:20.0,Bike,
175,3/9/2014,725,41,Produce:Baked Goods,40.0:0.0,Bike,
6,3/9/2014,657,18,Produce:Baked Goods:Fresh Prepared Food,80.0:40.0:20.0,Car,
175,3/9/2014,699,20,Produce:Baked Goods,0.0:0.0,Bike,
4,3/9/2014,148,20,Produce:,0.0:0.0,,
25,3/10/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,3/10/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
6,3/10/2014,681,28,Produce:Produce,:60.0,Bike,
74,3/10/2014,129,15,Produce,168,Bike,
1,3/10/2014,65,14,Baked Goods:Fresh Prepared Food,40.0:8.0,Bike,
175,3/10/2014,289,5,Produce:Baked Goods,:110.0,Bike,
175,3/10/2014,588,100,Baked Goods:,100.0:,Bike,
4,3/10/2014,681,11,Produce,70,Foot,
2,3/10/2014,349,15,Produce,0,Bike,
6,3/10/2014,711,61,Baked Goods,0,Bike,
1,3/11/2014,626,10,Produce:Baked Goods,200.0:40.0,Bike,
3,3/11/2014,761,14,Produce,266.4,Bike,
175,3/11/2014,718,7,Produce:Baked Goods,50.0:60.0,Bike,
2,3/11/2014,3,35,Produce,0,Bike,
4,3/11/2014,264,10,Produce,70,Bike,
175,3/11/2014,42,15,Produce:Baked Goods,20.0:138.0,Bike,
6,3/11/2014,418,15,Produce:Baked Goods:Fresh Prepared Food,200.0:20.0:50.0,Bike,
74,3/11/2014,554,15,Produce,17,Bike,
72,3/11/2014,551,44,Produce:Baked Goods:Fresh Prepared Food,200.0:40.0:50.0,Bike,
1,3/12/2014,626,14,Produce:Baked Goods,:22.0,Bike,
2,3/12/2014,116,7,Produce,0,Bike,
25,3/12/2014,710,39,Baked Goods,30,Bike,
69,3/12/2014,710,39,Produce,2,Bike,
43,3/12/2014,595,28,Frozen Prepared Food,100,Bike,
74,3/12/2014,613,15,,33,Bike,
6,3/12/2014,687,7,Produce:Baked Goods,50.0:50.0,Car,
175,3/12/2014,613,15,Produce:Baked Goods,43.0:101.0,Bike,
3,3/12/2014,52,14,Produce,129,Bike,
4,3/12/2014,728,37,Produce:Baked Goods:Baked Goods,20.0:20.0:20.0,Bike,
175,3/12/2014,358,5,Produce:Baked Goods,:60.0,Bike,
175,3/13/2014,727,193,Produce:Baked Goods,45.0:190.0,Car,Guesstimate
4,3/13/2014,271,10,Produce:Baked Goods,30.0:18.0,Bike,
3,3/13/2014,418,42,Produce,150,Bike,
1,3/13/2014,58,187,Produce:Baked Goods:Dairy,70.0:10.0:40.0,Bike,
6,3/13/2014,271,7,Produce:Baked Goods,35.0:100.0,Bike,
27,3/13/2014,708,18,Baked Goods,9,Foot,
2,3/13/2014,302,28,Produce,0,Bike,
72,3/13/2014,581,15,Produce:Baked Goods,200.0:,Car,
74,3/13/2014,699,63,Produce,45,Bike,
3,3/14/2014,31,14,Produce,38.5,Bike,
69,3/14/2014,279,20,Fresh Prepared Food,12,Bike,
74,3/14/2014,458,12,Produce,50,Bike,
2,3/14/2014,302,15,Produce,0,Bike,
25,3/14/2014,531,22,Baked Goods,2,Bike,Guesstimate
1,3/14/2014,780,14,Produce,25,Bike,
4,3/14/2014,279,20,Produce:Baked Goods,105.0:10.0,Bike,
27,3/14/2014,695,20,Baked Goods,20,Bike,
175,3/14/2014,604,15,Produce:Produce:Produce:Baked Goods,25.0:15.0:5.0:90.0,Bike,
175,3/14/2014,358,5,Produce:Baked Goods,15.0:45.0,Bike,
6,3/14/2014,569,71,Produce:,60.0:,Bike,
74,3/15/2014,674,186,Produce,34,Car,Bathroom Scale
1,3/15/2014,775,,:,130.0:,Bike,
3,3/15/2014,101,29,Produce,85,Bike,
24,3/15/2014,691,28,Fresh Prepared Food,10,Bike,
175,3/15/2014,416,20,Produce:Baked Goods,0.0:70.0,Bike,
2,3/15/2014,302,29,Produce,0,Bike,
4,3/15/2014,297,22,Produce:Dairy:Dairy,129.0:60.0:60.0,Bike,
76,3/15/2014,730,71,Frozen Prepared Food,20,Car,
175,3/15/2014,761,18,Produce:Baked Goods,30.0:,Bike,
72,3/15/2014,593,8,Produce:Baked Goods,200.0:50.0,Car,
25,3/15/2014,508,155,Baked Goods,0,Bike,
6,3/15/2014,691,28,Produce:Baked Goods,70.0:40.0,Bike,
2,3/16/2014,736,12,Produce,0,Bike,Guesstimate
74,3/16/2014,674,186,Produce,34,Bike,Bathroom Scale
1,3/16/2014,260,8,Produce:Baked Goods,275.0:,Bike,
6,3/16/2014,657,18,Produce:Baked Goods,40.0:40.0,Car,
25,3/16/2014,616,11,Baked Goods,7.96,Bike,
72,3/16/2014,776,18,Baked Goods:Frozen Prepared Food:Dairy,15.0:25.0:25.0,Bike,
175,3/16/2014,588,20,Produce:,0.0:,Bike,Guesstimate
1,3/16/2014,260,8,Produce:Baked Goods,:275.0,Bike,
3,3/16/2014,52,9,Produce,164,Bike,
4,3/16/2014,148,20,Produce,0,Bike,
175,3/16/2014,725,41,Produce:Baked Goods,0.0:0.0,Bike,
25,3/17/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,3/17/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
74,3/17/2014,129,15,Produce,13,Bike,
4,3/17/2014,332,11,Produce:Baked Goods,50.0:22.5,Bike,
6,3/17/2014,199,28,Produce:Baked Goods,100.0:,Bike,
1,3/17/2014,658,14,Produce:Baked Goods:Dairy,146.0:20.0:20.0,Bike,
175,3/17/2014,777,5,Produce:Baked Goods,10.0:40.0,Bike,
6,3/17/2014,711,61,Produce:Baked Goods,12.0:15.0,Car,
2,3/17/2014,349,15,Produce,0,Bike,
175,3/17/2014,418,100,Produce:Baked Goods,70.0:50.0,Bike,
175,3/18/2014,718,7,Produce:Baked Goods,50.0:45.0,Bike,
175,3/18/2014,42,15,Produce:Baked Goods,15.0:117.0,Bike,
4,3/18/2014,264,10,Produce,45,Bike,
3,3/18/2014,750,14,Produce,88,Car,
72,3/18/2014,551,44,Produce:Baked Goods:Fresh Prepared Food,100.0:30.0:30.0,Bike,
6,3/18/2014,30,15,Produce:Baked Goods,145.0:0.0,Bike,
1,3/18/2014,699,10,Produce:Baked Goods:Dairy,150.0:3.0:40.0,Bike,
2,3/18/2014,3,35,Produce,0,Bike,
74,3/18/2014,554,15,Produce,0,Bike,
1,3/19/2014,626,14,Produce:Baked Goods,55.0:10.0,Bike,
25,3/19/2014,710,39,Baked Goods,10,Bike,
175,3/19/2014,613,15,Produce:Baked Goods,20.0:100.0,Bike,
74,3/19/2014,613,15,Produce,72,Bike,
2,3/19/2014,116,7,Produce,0,Bike,
175,3/19/2014,358,5,Produce:Baked Goods,15.0:45.0,Bike,
4,3/19/2014,728,37,Produce:Baked Goods:Baked Goods:Dairy:Dairy,40.0:20.0:20.0:2.0:2.0,Bike,
6,3/19/2014,,7,Produce:Baked Goods,0.0:0.0,Bike,
69,3/19/2014,710,39,Produce,5,Bike,
3,3/19/2014,52,14,Produce,139,Bike,
43,3/19/2014,595,28,Frozen Prepared Food,50,Bike,
4,3/20/2014,669,10,Produce,0,Bike,Floor Scale
175,3/20/2014,727,193,Produce:Baked Goods,65.0:200.0,Car,Guesstimate
6,3/20/2014,271,7,Produce:Baked Goods,69.0:22.0,Bike,
175,3/20/2014,727,193,Produce:Baked Goods,95.0:120.0,Car,Guesstimate
2,3/20/2014,302,28,Produce,0,Bike,
3,3/20/2014,163,42,Produce,160,Bike,
74,3/20/2014,727,63,Produce,0,Foot,Guesstimate
1,3/20/2014,58,187,Produce:Baked Goods,100.0:5.0,Bike,
72,3/20/2014,418,15,Produce:Baked Goods,200.0:50.0,Bike,
27,3/20/2014,708,18,Baked Goods,9,Foot,
25,3/21/2014,531,22,Baked Goods,2,Bike,Guesstimate
175,3/21/2014,604,15,Produce:Produce:Baked Goods:Baked Goods:Baked Goods,5.0:10.0:5.0:8.0:5.0,Bike,
4,3/21/2014,279,20,Produce:Baked Goods:Baked Goods,135.0:10.0:10.0,Bike,
69,3/21/2014,279,20,Fresh Prepared Food,25,Bike,
3,3/21/2014,31,14,Produce,90,Bike,Floor Scale
1,3/21/2014,63,14,Produce:Dairy,75.0:12.0,Bike,
175,3/21/2014,358,5,Produce:Baked Goods,15.0:60.0,Bike,
27,3/21/2014,695,20,Baked Goods,20,Bike,
2,3/21/2014,302,15,Produce,0,Bike,
74,3/21/2014,458,12,Produce,45,Car,
6,3/21/2014,569,71,Produce:Baked Goods,75.0:75.0,Bike,
74,3/22/2014,674,186,Produce,34,Bike,Bathroom Scale
72,3/22/2014,593,30,Produce:Baked Goods,500.0:50.0,Car,
24,3/22/2014,691,28,Fresh Prepared Food,12,Car,
1,3/22/2014,775,,:,90.0:,Bike,
3,3/22/2014,101,29,Produce,115,Bike,
6,3/22/2014,691,28,Produce:Baked Goods,65.0:45.0,Car,
2,3/22/2014,302,29,Produce,0,Bike,
25,3/22/2014,508,155,Baked Goods,4,Bike,
4,3/22/2014,297,22,Produce,30,Bike,
76,3/22/2014,730,71,Frozen Prepared Food,10,Car,
175,3/22/2014,358,20,Produce:Baked Goods,50.0:15.0,Bike,
214,3/22/2014,416,20,Dairy,30,Bike,
175,3/22/2014,551,18,Produce:Baked Goods,80.0:,Car,
74,3/23/2014,674,186,Produce,34,Bike,Bathroom Scale
175,3/23/2014,416,20,Produce:Baked Goods,60.0:40.0,Bike,
25,3/23/2014,616,11,Baked Goods,11,Bike,
4,3/23/2014,148,20,Produce,76,Bike,
72,3/23/2014,776,18,Produce:Fresh Prepared Food,40.0:35.0,Bike,
3,3/23/2014,271,9,Produce,70,Bike,
2,3/23/2014,699,20,Produce,30,Bike,
1,3/23/2014,260,8,Produce:Baked Goods,300.0:,Car,
175,3/23/2014,593,41,Produce:Baked Goods,:0.0,Foot,
6,3/23/2014,657,18,Produce:Baked Goods:,60.0:40.0:20.0,Car,
25,3/24/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,3/24/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
1,3/24/2014,349,14,Produce:Baked Goods:Fresh Prepared Food,250.0:35.0:20.0,Bike,
175,3/24/2014,777,5,Produce:Baked Goods,0.0:0.0,Bike,
2,3/24/2014,349,15,Produce,0,Bike,
74,3/24/2014,129,15,Produce,28,Bike,
175,3/24/2014,416,100,Produce:Baked Goods,60.0:40.0,Bike,
4,3/24/2014,30,11,Produce:Baked Goods:Baked Goods,55.0:45.0:45.0,Bike,
6,3/24/2014,199,28,Produce:Baked Goods,180.0:,Bike,
6,3/24/2014,711,61,Produce,0,Bike,
175,3/25/2014,42,15,Produce:Baked Goods,46.0:54.0,Bike,
4,3/25/2014,264,10,Produce:Baked Goods,45.0:5.0,Bike,
6,3/25/2014,349,15,Produce:Baked Goods:Fresh Prepared Food,::105.0,Bike,
72,3/25/2014,551,44,Produce:Baked Goods,200.0:50.0,Bike,
175,3/25/2014,356,7,Produce:Baked Goods,130.0:20.0,Bike,
1,3/25/2014,699,10,Produce:Fresh Prepared Food,150.0:5.0,Bike,
6,3/25/2014,750,15,Produce,60,Car,
214,3/25/2014,101,29,Dairy,100,Bike,
74,3/25/2014,554,15,Produce,0,Bike,
1,3/26/2014,750,14,Produce:Baked Goods,250.0:50.0,Car,
175,3/26/2014,63,15,Produce:Baked Goods,:67.0,Bike,
74,3/26/2014,63,15,Produce,146,Bike,
25,3/26/2014,129,39,Baked Goods,5,Bike,
69,3/26/2014,129,39,Produce,5,Bike,
175,3/26/2014,358,5,Produce:Baked Goods,30.0:40.0,Bike,
3,3/26/2014,52,14,Produce,245,Bike,
43,3/26/2014,595,28,Frozen Prepared Food,0,Bike,
4,3/26/2014,63,10,Produce:Baked Goods:Baked Goods,80.0:25.0:25.0,Bike,
6,3/26/2014,,7,Produce:Baked Goods,150.0:0.0,Bike,
2,3/26/2014,3,15,Produce,33,Car,
215,3/26/2014,68,15,Baked Goods,25,Bike,Guesstimate
4,3/27/2014,669,10,Produce,0,Bike,Bathroom Scale
175,3/27/2014,727,193,Produce:Baked Goods,100.0:182.0,Car,Guesstimate
1,3/27/2014,58,187,Produce:Baked Goods,190.0:20.0,Bike,
3,3/27/2014,65,14,Produce,122,Bike,
72,3/27/2014,581,15,Produce:Baked Goods,300.0:,Car,
74,3/27/2014,416,63,Produce,30,Bike,
6,3/27/2014,13,15,Produce:Baked Goods,145.0:0.0,Bike,
27,3/27/2014,708,18,Baked Goods,9,Foot,
1,3/28/2014,727,193,Produce:Baked Goods,65.0:60.0,Car,Guesstimate
25,3/28/2014,531,22,Baked Goods,2,Bike,Guesstimate
175,3/28/2014,358,5,Produce:Baked Goods,30.0:45.0,Bike,
69,3/28/2014,279,20,Baked Goods,20,Bike,
6,3/28/2014,691,71,Produce:Baked Goods,35.0:5.0,Bike,
175,3/28/2014,604,15,Produce:Baked Goods,:0.0,Bike,
3,3/28/2014,65,14,Produce:Baked Goods,76.0:40.0,Bike,
4,3/28/2014,279,20,Produce:Baked Goods,66.0:53.0,Bike,
27,3/28/2014,807,20,Baked Goods,20,Bike,
2,3/28/2014,116,15,Produce,43,Bike,
74,3/28/2014,458,12,Produce,50,Car,
175,3/29/2014,418,20,Produce:Baked Goods,0.0:0.0,,Guesstimate
72,3/29/2014,30,8,Produce:Baked Goods,160.0:0.0,Bike,
1,3/29/2014,775,,:,90.0:,Bike,
3,3/29/2014,101,29,Produce,60,Bike,
175,3/29/2014,745,18,Produce:Baked Goods,100.0:,Bike,
24,3/29/2014,163,28,Fresh Prepared Food,5,Bike,
74,3/29/2014,674,186,Produce,30,Bike,Bathroom Scale
4,3/29/2014,135,22,Produce,33,Bike,
6,3/29/2014,163,28,Produce:Baked Goods,155.0:25.0,Bike,
25,3/29/2014,508,155,Baked Goods,0,Bike,
76,3/29/2014,730,71,Frozen Prepared Food,10,Bike,
215,3/29/2014,30,8,Baked Goods,35,Bike,
2,3/30/2014,416,20,Produce,30,Bike,Guesstimate
74,3/30/2014,674,186,Produce,34,Car,Bathroom Scale
72,3/30/2014,776,18,Produce:Baked Goods,0.0:0.0,Bike,Guesstimate
4,3/30/2014,148,20,Produce,0,,Guesstimate
175,3/30/2014,356,41,Baked Goods:Fresh Prepared Food,65.0:60.0,Bike,
175,3/30/2014,349,20,Produce:Baked Goods,170.0:0.0,Bike,
25,3/30/2014,616,11,Baked Goods,10,Bike,
6,3/30/2014,657,18,Produce,10,Car,
3,3/30/2014,52,9,Produce,121,Bike,
1,3/30/2014,260,8,Produce:Baked Goods,150.0:,Bike,
25,3/31/2014,615,28,Baked Goods,0,Bike,Guesstimate
24,3/31/2014,615,28,Fresh Prepared Food,0,Bike,Guesstimate
2,3/31/2014,349,15,Baked Goods,86,Bike,
175,3/31/2014,777,5,Produce:Produce,100.0:,Bike,
6,3/31/2014,199,28,Produce:Baked Goods,40.0:,Bike,
1,3/31/2014,658,14,Produce:Baked Goods:Fresh Prepared Food:Dairy,150.0:20.0:20.0:5.0,Bike,
6,3/31/2014,711,61,Produce:Baked Goods,10.0:20.0,Bike,
175,3/31/2014,588,100,Produce:,811.0:,Bike,
4,3/31/2014,332,11,Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Fresh Prepared Food:Baked Goods:Produce,5.0:11.0:5.0:11.0:5.0:11.0:5.0:11.0:5.0:11.0:5.0:11.0:5.0:11.0:5.0:11.0:42.0,Bike,
74,3/31/2014,129,15,Produce,18,Bike,
72,4/1/2014,418,44,Produce:Baked Goods,40.0:30.0,Bike,Guesstimate
74,4/1/2014,554,15,Produce,20,Bike,Floor Scale
3,4/1/2014,750,14,Produce,80,Bike,
175,4/1/2014,718,7,Produce:,90.0:,Bike,
4,4/1/2014,264,10,Produce,25,Bike,
1,4/1/2014,699,10,Produce:Baked Goods,145.0:2.0,Bike,
6,4/1/2014,349,15,Produce:Baked Goods,38.2:,Bike,
175,4/1/2014,42,15,Produce:Baked Goods,0.0:0.0,Bike,
1,4/2/2014,302,14,Produce:Baked Goods,115.0:25.0,Car,Floor Scale
215,4/2/2014,807,15,Baked Goods,18,Bike,
4,4/2/2014,728,37,Produce:Baked Goods,15.0:30.0,Bike,
2,4/2/2014,3,35,Produce,55,Bike,
6,4/2/2014,356,7,Produce:Baked Goods,145.0:30.0,Bike,
74,4/2/2014,613,15,Produce,5,Bike,
175,4/2/2014,613,15,Produce:Baked Goods,70.0:110.0,Bike,
3,4/2/2014,52,14,Produce,101,Bike,
175,4/2/2014,358,5,Produce:Baked Goods,30.0:40.0,Bike,
25,4/2/2014,710,39,Baked Goods,10,Car,
69,4/2/2014,710,39,Produce,10,Car,
43,4/2/2014,595,28,Frozen Prepared Food,100,Bike,
